SMILES,CID,creator,rationale,fragments,link,real_space,SCR,BB,extended_real_space,in_molport_or_mcule,in_ultimate_mcule,in_emolecules,covalent_frag,covalent_warhead,acrylamide,acrylamide_adduct,chloroacetamide,chloroacetamide_adduct,vinylsulfonamide,vinylsulfonamide_adduct,nitrile,nitrile_adduct,MW,cLogP,HBD,HBA,TPSA,num_criterion_violations,BMS,Dundee,Glaxo,Inpharmatica,LINT,MLSMR,PAINS,SureChEMBL,PostEra
CC(NC(=O)CCl)C1=CC(Cl)=CC2CC=NC12,DAV-CRI-eab5efcb-6,"David Briggs, Crick Institute",Linking x1382 and x0831 adding second ring group to try and interact with Q189,"x0831,x1382",https://covid.postera.ai/covid/submissions/DAV-CRI-eab5efcb,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,273.163,2.2519,1,2,41.46,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
O=C(/C=C/c1cccc([N+](=O)[O-])c1)c1ccccc1,DAV-IMP-59dd6621-10,"David Mann, Imperial College London",All cmpds were hits in first round qIT screening against COVID19 3CL,x0072,https://covid.postera.ai/covid/submissions/DAV-IMP-59dd6621,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,253.257,3.4909000000000017,0,3,60.21,0,PASS,"nitro group, Oxygen-nitrogen single bond",PASS,Filter44_michael_acceptor2,aromatic NO2,"Ketone, Dye 16 (1), Dye 9, vinyl michael acceptor1",PASS,phenylethene,PASS
O=C(/C=C/c1ccccc1[N+](=O)[O-])c1ccccc1,DAV-IMP-59dd6621-11,"David Mann, Imperial College London",All cmpds were hits in first round qIT screening against COVID19 3CL,x0072,https://covid.postera.ai/covid/submissions/DAV-IMP-59dd6621,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,253.257,3.4909000000000026,0,3,60.21,0,PASS,"nitro group, Oxygen-nitrogen single bond",PASS,Filter44_michael_acceptor2,aromatic NO2,"Ketone, Dye 16 (1), Dye 9, vinyl michael acceptor1",PASS,phenylethene,PASS
CCC(=O)OC(OP(=O)(CCCCc1ccccc1)CC(=O)N1C[C@H](C2CCCCC2)C[C@H]1C(=O)O)C(C)C,DAV-UNI-bdcebb58-2,"David Teran, Universidad Tecnica de Ambato","There are a study (Friedman and Gordon, 1989) where enalapril was used as inhibitor of ACE and also was studied as possible cure for dog coronavirus. In base of enalapril and fosinopril two other compounds were designed with small changes. On was the addition of a double bound and one with a sulfur atom. These two were designed based in the PDB coordinates 4APH, 6LZG and 3KBH.",x0072,https://covid.postera.ai/covid/submissions/DAV-UNI-bdcebb58,False,False,EN300-1710061,False,False,False,False,False,False,False,False,False,False,False,False,False,False,563.6720000000004,6.121300000000009,1,6,110.21,2,non_ring_acetal,"Aliphatic long chain, het-C-het not in ring, phosphor",PASS,PASS,alkyl esters of S or P,"Ester, Long aliphatic chain",PASS,PASS,PASS
CC(C)(C)C(=O)N1CCC(Cc2ccccc2)CC1,DRA-CSI-47e38074-12,"Dr. Arindam Talukdar, CSIR-Indian Institute of Chemical Biology","This molecules consist benzyl piperidine derivatives and covalent substituents with electron donating or accepting functional groups. These library consists of carbamate, urea, and amide linkage and may be helpful for targeting Mpro. Though it is designed on rational strategies, further studies are needed.","x0107,x0692,x0705,x0770,x1351,x1385",https://covid.postera.ai/covid/submissions/DRA-CSI-47e38074,Z30162328,False,False,s_22____57765____293920,False,False,False,True,False,False,False,False,False,False,False,False,False,259.39300000000003,3.5138000000000025,0,1,20.31,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
COc1ccccc1NC(=O)N1CCC(Cc2ccccc2)CC1,DRA-CSI-47e38074-15,"Dr. Arindam Talukdar, CSIR-Indian Institute of Chemical Biology","This molecules consist benzyl piperidine derivatives and covalent substituents with electron donating or accepting functional groups. These library consists of carbamate, urea, and amide linkage and may be helpful for targeting Mpro. Though it is designed on rational strategies, further studies are needed.","x0107,x0692,x0705,x0770,x1351,x1385",https://covid.postera.ai/covid/submissions/DRA-CSI-47e38074,Z44591776,Z44591776,False,s_2430____737084____740864,False,False,False,True,False,False,False,False,False,False,False,False,False,324.4240000000001,4.181800000000004,1,2,41.57,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
COC(=O)N1CCC(Cc2ccccc2)CC1,DRA-CSI-47e38074-3,"Dr. Arindam Talukdar, CSIR-Indian Institute of Chemical Biology","This molecules consist benzyl piperidine derivatives and covalent substituents with electron donating or accepting functional groups. These library consists of carbamate, urea, and amide linkage and may be helpful for targeting Mpro. Though it is designed on rational strategies, further studies are needed.","x0107,x0692,x0705,x0770,x1351,x1385",https://covid.postera.ai/covid/submissions/DRA-CSI-47e38074,Z192950752,False,False,s_40____79531____153556,False,False,False,True,False,False,False,False,False,False,False,False,False,233.31099999999998,2.7075000000000014,0,2,29.54,0,PASS,PASS,PASS,PASS,carbamate include di-substitued N,PASS,PASS,PASS,PASS
O=C(Nc1ccc(F)c(Cl)c1)N1CCC(Cc2ccccc2)CC1,DRA-CSI-47e38074-9,"Dr. Arindam Talukdar, CSIR-Indian Institute of Chemical Biology","This molecules consist benzyl piperidine derivatives and covalent substituents with electron donating or accepting functional groups. These library consists of carbamate, urea, and amide linkage and may be helpful for targeting Mpro. Though it is designed on rational strategies, further studies are needed.","x0107,x0692,x0705,x0770,x1351,x1385",https://covid.postera.ai/covid/submissions/DRA-CSI-47e38074,s_2430____737266____740864,False,False,s_2430____737266____740864,False,False,False,True,False,False,False,False,False,False,False,False,False,346.833,4.965700000000004,1,1,32.34,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
O=C(Nc1nnc(-c2ccccn2)o1)C1CCN(S(=O)(=O)c2ccc(F)cc2)CC1,DRA-CSI-7ec17797-18,"DR. ARINDAM TALUKDAR, CSIR-INDIAN INSTITUTE OF CHEMICAL BIOLOGY",This molecular library consists of hit fragment list of compound and may be suitable for targeting Mpro.,"x0692,x0708,x0770,x1308,x1336,x1385",https://covid.postera.ai/covid/submissions/DRA-CSI-7ec17797,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,431.4490000000001,2.3101000000000003,1,7,118.29,0,PASS,PASS,PASS,PASS,PASS,Hetero_hetero,PASS,PASS,PASS
NC(=O)[C@@H]1CN(C2CCOCC2)C[C@H]1c1ccccc1,DUN-NEW-f8ce3686-1,"Duncan Miller, Newcastle University","Merging of x0072 with x1458 to combine the covalent warhead of x1458 with the sulfonamide fragment x1458 (Designs arrived at by overlay of crystal structures in Biovia Discovery Viewer, and identifying common vectors for fragment growth/merging by eye, with synthetic accessibility taken into account)","x0072,x1458",https://covid.postera.ai/covid/submissions/DUN-NEW-f8ce3686,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,274.36400000000003,1.3662999999999994,1,3,55.56,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
CS(=O)(=O)NCCN1CCCc2ccc(S(N)(=O)=O)cc21,DUN-NEW-f8ce3686-14,"Duncan Miller, Newcastle University","Merging of x0072 with x1458 to combine the covalent warhead of x1458 with the sulfonamide fragment x1458 (Designs arrived at by overlay of crystal structures in Biovia Discovery Viewer, and identifying common vectors for fragment growth/merging by eye, with synthetic accessibility taken into account)","x0072,x1458",https://covid.postera.ai/covid/submissions/DUN-NEW-f8ce3686,Z1317949519,False,False,s_2230____7463156____4117666,False,False,False,True,False,False,False,False,False,False,False,False,False,333.43500000000006,-0.364199999999998,2,5,109.57,0,PASS,PASS,PASS,PASS,PASS,"Dye 22, Hetero_hetero",PASS,PASS,PASS
CC(=O)NCCc1c[nH]c2c(CNC(=O)CCl)cccc12,DUN-NEW-f8ce3686-21,"Duncan Miller, Newcastle University","Merging of x0072 with x1458 to combine the covalent warhead of x1458 with the sulfonamide fragment x1458 (Designs arrived at by overlay of crystal structures in Biovia Discovery Viewer, and identifying common vectors for fragment growth/merging by eye, with synthetic accessibility taken into account)","x0072,x1458",https://covid.postera.ai/covid/submissions/DUN-NEW-f8ce3686,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,307.781,1.7015,3,2,73.99000000000002,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
CS(=O)(=O)N1CCN(C(=O)CCl)CC1c1ccccc1,DUN-NEW-f8ce3686-22,"Duncan Miller, Newcastle University","Merging of x0072 with x1458 to combine the covalent warhead of x1458 with the sulfonamide fragment x1458 (Designs arrived at by overlay of crystal structures in Biovia Discovery Viewer, and identifying common vectors for fragment growth/merging by eye, with synthetic accessibility taken into account)","x0072,x1458",https://covid.postera.ai/covid/submissions/DUN-NEW-f8ce3686,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,316.81,1.0703,0,3,57.69000000000001,0,PASS,PASS,PASS,PASS,PASS,Hetero_hetero,PASS,PASS,PASS
O=C(CCl)Nc1nc2c(S(=O)(=O)NCCc3ccccc3)cccc2s1,DUN-NEW-f8ce3686-23,"Duncan Miller, Newcastle University","Merging of x0072 with x1458 to combine the covalent warhead of x1458 with the sulfonamide fragment x1458 (Designs arrived at by overlay of crystal structures in Biovia Discovery Viewer, and identifying common vectors for fragment growth/merging by eye, with synthetic accessibility taken into account)","x0072,x1458",https://covid.postera.ai/covid/submissions/DUN-NEW-f8ce3686,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,409.9200000000001,2.994600000000002,2,5,88.16,0,PASS,PASS,PASS,PASS,PASS,Hetero_hetero,PASS,aminothiazole,PASS
CC(=O)NCCc1c[nH]c2c(CN3CCN(C(=O)CCl)CC3)cccc12,DUN-NEW-f8ce3686-24,"Duncan Miller, Newcastle University","Merging of x0072 with x1458 to combine the covalent warhead of x1458 with the sulfonamide fragment x1458 (Designs arrived at by overlay of crystal structures in Biovia Discovery Viewer, and identifying common vectors for fragment growth/merging by eye, with synthetic accessibility taken into account)","x0072,x1458",https://covid.postera.ai/covid/submissions/DUN-NEW-f8ce3686,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,376.88800000000015,1.7295,2,3,68.44,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
CS(=O)(=O)N(CCc1ccccc1)CC1CCN(C(=O)CCl)CC1,DUN-NEW-f8ce3686-25,"Duncan Miller, Newcastle University","Merging of x0072 with x1458 to combine the covalent warhead of x1458 with the sulfonamide fragment x1458 (Designs arrived at by overlay of crystal structures in Biovia Discovery Viewer, and identifying common vectors for fragment growth/merging by eye, with synthetic accessibility taken into account)","x0072,x1458",https://covid.postera.ai/covid/submissions/DUN-NEW-f8ce3686,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,372.9180000000002,1.9680999999999995,0,3,57.69000000000001,0,PASS,PASS,PASS,PASS,PASS,Hetero_hetero,PASS,PASS,PASS
N#Cc1ccc(/C=C/C2=CC(N3CCN(C(=O)CCl)CC3)OC2=O)cc1,FAB-NA_-a03f4448-1,"Fabian Rauscher, n/a",GA-driven merge of fragments with portions kept constant.,"x0689,x1249",https://covid.postera.ai/covid/submissions/FAB-NA_-a03f4448,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,371.8240000000001,1.76378,0,5,73.64000000000001,0,PASS,PASS,PASS,Filter44_michael_acceptor2,PASS,"Ester, vinyl michael acceptor1",PASS,phenylethene,PASS
N#Cc1ccc(/C=C/C2=CC(N3CCN(C(=O)CCl)CC3)OC2=O)cc1,FAB-UNK-03d90bbc-1,Fabian Rauscher,Merge by GA-based de novo algorithm keeping portions of each fragment fixed.,"x0689,x1249",https://covid.postera.ai/covid/submissions/FAB-UNK-03d90bbc,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,371.8240000000001,1.76378,0,5,73.64000000000001,0,PASS,PASS,PASS,Filter44_michael_acceptor2,PASS,"Ester, vinyl michael acceptor1",PASS,phenylethene,PASS
N#Cc1ccc(/C=C/C2=CC(N3CCN(C(=O)CCl)CC3)OC2=O)cc1,FAB-UNK-7ad5ab26-1,Fabian Rauscher,"Fragment merging X_0689, X_1249.
GA denovo with constant portions of both fragments. Max atoms: 50. Generated compounds scored by crude docking with fixed fragment poses.","x0689,x1249",https://covid.postera.ai/covid/submissions/FAB-UNK-7ad5ab26,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,371.8240000000001,1.76378,0,5,73.64000000000001,0,PASS,PASS,PASS,Filter44_michael_acceptor2,PASS,"Ester, vinyl michael acceptor1",PASS,phenylethene,PASS
O=C(NC[C@]1(COc2ccc(C(F)(F)F)cn2)C[C@H](O)[C@H](O)C1)Nc1cccnc1,FAR-UNI-736b943a-6,"Faraz Shaikh, University of Macau",Virtual screening hits (Natural product derived) The steps of selection. 1. Screening with visual inspection by considering the interaction profile. 2. MMGBSA/ Glide E model-based compound top filtering. 3. Binding fingerprint comparison to the fragment PDB (Similarity above 0.4 Tanimoto score fragment ID is listed).,"x0072,x0104,x0195,x0305,x0678,x0689",https://covid.postera.ai/covid/submissions/FAR-UNI-736b943a,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,426.39500000000015,2.1979,4,6,116.6,0,PASS,PASS,PASS,PASS,PASS,Long aliphatic chain,PASS,PASS,PASS
COC(=O)[C@H](CO)NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1,FAR-UNI-a04c1544-1,"FARAZ MOHAMMADALI SHAIKH, University of Macau","Virtual screening hits (Natural product derived) The steps of selection. 
1. Screening with visual inspection by considering the interaction profile. 
2. MMGBSA/ Glide E model-based compound top filtering.
3. Binding fingerprint comparison to the fragment PDB (Similarity above 0.4 Tanimoto score fragment ID is listed). 
4.  Off-target prediction- LigTMap server predicts HIV protease as the second target for this ligand out of 6000 targets.  https://cbbio.cis.um.edu.mo/LigTMap/?action=result&id=67ghi&input=4
5. Predicted affinity for this compound is pIC50 7.733 (-log M) with the HIV Rf model. 
6. ADME profile of these compounds is comparable to six drugs used in the analysis. 
7. The toxicity profile was predicted by One three biotech; New York and shows promising results for this compound. 
8. Total 6 compounds we see promising with all these criteria we have. 
I can provide complete results profile all the six compounds. Please let me know who I should send these excel data.","x0749,x1374",https://covid.postera.ai/covid/submissions/FAR-UNI-a04c1544,False,False,False,s_22____8270914____59815,False,False,False,True,False,False,False,False,False,False,False,False,False,400.43100000000015,1.1742000000000004,3,6,113.96,0,PASS,PASS,PASS,PASS,"carbamate, CBZ Protected, carbamate include di-substitued N","Ester, Long aliphatic chain, Dipeptide",PASS,PASS,PASS
Cc1ccc(S(=O)(=O)Nc2c(-c3cccnc3)nc3ccccn23)c(C)c1,FRA-BIO-8bf1eac9-1,"Franca Klingler, BioSolveIT","We applied a new approach named ""Chemical Space Docking"" to mine Enamine's REAL Space for compounds with a high potential to be good binders. REAL Space is based on reliable reactions and off-the-shelf building blocks from Enamine. It contains billions of molecules, which prohibits brute-force docking. Our new method exploits an anchor-and-grow strategy that circumvents the problem of the combinatorial explosion.

Our Chemical Space Docking was performed using 4 non-covalent fragment binders as starting-points. This led to almost 2 mio molecules and a total of 8 million docking poses. These were scored and filtered followed by visual selection of 13 molecules from the top of the list.","x0107,x0434,x0874,x0995",https://covid.postera.ai/covid/submissions/FRA-BIO-8bf1eac9,Z1393190461,False,False,s_232682____6950814____3005078,False,False,False,False,False,False,False,False,False,False,False,False,False,378.45700000000016,3.8139400000000014,1,5,76.36,0,PASS,PASS,PASS,PASS,PASS,Hetero_hetero,PASS,PASS,PASS
O=S(=O)(Cc1nc(-c2ccncc2)no1)Nc1ccc(N2CCCCC2)cc1,FRA-BIO-8bf1eac9-12,"Franca Klingler, BioSolveIT","We applied a new approach named ""Chemical Space Docking"" to mine Enamine's REAL Space for compounds with a high potential to be good binders. REAL Space is based on reliable reactions and off-the-shelf building blocks from Enamine. It contains billions of molecules, which prohibits brute-force docking. Our new method exploits an anchor-and-grow strategy that circumvents the problem of the combinatorial explosion.

Our Chemical Space Docking was performed using 4 non-covalent fragment binders as starting-points. This led to almost 2 mio molecules and a total of 8 million docking poses. These were scored and filtered followed by visual selection of 13 molecules from the top of the list.","x0107,x0434,x0874,x0995",https://covid.postera.ai/covid/submissions/FRA-BIO-8bf1eac9,Z1197799213,False,False,s_265764____4837050____4564564,False,False,False,False,False,False,False,False,False,False,False,False,False,399.4760000000003,3.0638000000000014,1,7,101.22,0,PASS,PASS,PASS,PASS,PASS,Hetero_hetero,PASS,PASS,PASS
