SMILES,CID,creator,rationale,fragments,link,real_space,SCR,BB,extended_real_space,in_molport_or_mcule,in_ultimate_mcule,in_emolecules,covalent_frag,covalent_warhead,acrylamide,acrylamide_adduct,chloroacetamide,chloroacetamide_adduct,vinylsulfonamide,vinylsulfonamide_adduct,nitrile,nitrile_adduct,MW,cLogP,HBD,HBA,TPSA,num_criterion_violations,BMS,Dundee,Glaxo,Inpharmatica,LINT,MLSMR,PAINS,SureChEMBL,PostEra,ORDERED,MADE,ASSAYED
O=C(C1CCN(S(=O)(=O)c2ccccc2)CC1)N1CCOCC1,GIA-UNK-eaadd1d4-3,Gianfranco Lopopolo,"Eye, bioequivalents replacement","x1249,x1385,x1402,x1412",https://covid.postera.ai/covid/submissions/GIA-UNK-eaadd1d4,Z28250828,Z28250828,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,338.4290000000002,0.9461000000000004,0,4,66.92,0,PASS,PASS,PASS,PASS,PASS,Hetero_hetero,PASS,PASS,PASS,True,True,False
Cc1ncncc1NC(=O)Nc1ccccc1,HAN-NEW-5f56c3bc-1,"Hannah Stewart, Newcastle University","Design carried out my eye looking at merging and linking fragments.
Designs include linking of fragments 0072 with 0104; 0107 with 0434, 0434 with 0540, 1493 with 1040, 1375 with 0107","x0072,x0104,x0107,x0434,x0540,x1375,x1493",https://covid.postera.ai/covid/submissions/HAN-NEW-5f56c3bc,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,228.255,2.4290200000000004,2,3,66.91,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,True,True,False
CC(=O)N1CCN(CC(=O)Nc2cccc(S(N)(=O)=O)c2)CC1,JAN-GHE-1d98ec1c-7,"Jan Hullaert, Ghent University",Combinations of preserved sulfonamide and acetylpiperazine parts.,"x0161,x0195,x0692,x1386",https://covid.postera.ai/covid/submissions/JAN-GHE-1d98ec1c,Z46181242,Z102844650,False,s_2230____678732____679740,False,True,False,True,False,False,False,False,False,False,False,False,False,340.4050000000002,-0.5633999999999979,2,5,112.81,0,PASS,PASS,PASS,PASS,PASS,Dye 22,PASS,PASS,PASS,True,True,True
COc1ccc2[nH]cc(CCNC(C)=O)c2c1,JOH-MSK-35a8745a-1,"John Chodera, MSKCC","Melatonin, an endogenous molecule that has low peak concentrations in high-risk COVID-19 patients but high peak concentrations in low-risk COVID-19 patients",x0104,https://covid.postera.ai/covid/submissions/JOH-MSK-35a8745a,False,Z1191880499,EN300-6486827,s_22____4839448____58844,False,False,False,False,False,False,False,False,False,False,False,False,False,232.283,1.8551,2,2,54.12,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,True,True,False
CCC(=O)NCC[C@@H]1CCc2ccc3c(c21)CCO3,JOH-MSK-ec639444-2,"John Chodera, MSKCC",Clinical-phase melatonin receptor agonist similar to Diamond hit x0104,x0104,https://covid.postera.ai/covid/submissions/JOH-MSK-ec639444,False,False,EN300-219936,False,False,False,False,False,False,False,False,False,False,False,False,False,False,259.349,2.5676000000000005,1,2,38.33,0,PASS,PASS,PASS,PASS,PASS,Long aliphatic chain,PASS,PASS,PASS,True,True,True
N#Cc1ccc(NC(=O)Nc2cccnc2)cc1,JOH-UNK-14e6adc5-2,Johannes Karges,The compounds were designed by conjugation of different fragments. The corresponding compounds were docked. The docking poses in pdb format are attached.,"x0104,x0305,x0434,x0692,x1386",https://covid.postera.ai/covid/submissions/JOH-UNK-14e6adc5,Z195735586,Z195735586,False,s_487____210243____490616,False,False,False,True,True,False,False,False,False,False,False,True,False,238.25000000000003,2.5972800000000005,2,3,77.81,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,True,True,False
CC(=O)N1CCN(C(=O)Cc2ccccn2)CC1,JON-UIO-066ce08b-3,"Jonas Verhellen, UiO","Design rationale: Started out from a very broad collection of known anti-viral compounds (HIV-1 protease inhibitors, Ebola drugs, antivirals used to treat herpes, ...) and related structures. Then applied machine learning to this data-set to learn the chemical space of anti-virals and used this model to generate a diverse set of compounds containing partial similarities (shape and properties) to fragment crystal structures X_0689, X_0769, X_0831, X_1382. The final selection of 16 molecules (4 per fragment) was based on a range of factors like synthesis accessibility, molecular weight, diversity, lipophilicity and lack of toxicity.","x0689,x0769,x0831,x1382",https://covid.postera.ai/covid/submissions/JON-UIO-066ce08b,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,247.298,0.3147999999999993,0,3,53.51000000000001,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,True,True,False
Cc1ccccc1CN1CCN(C(=O)C(F)C(C)C)CC1,JON-UIO-066ce08b-9,"Jonas Verhellen, UiO","Design rationale: Started out from a very broad collection of known anti-viral compounds (HIV-1 protease inhibitors, Ebola drugs, antivirals used to treat herpes, ...) and related structures. Then applied machine learning to this data-set to learn the chemical space of anti-virals and used this model to generate a diverse set of compounds containing partial similarities (shape and properties) to fragment crystal structures X_0689, X_0769, X_0831, X_1382. The final selection of 16 molecules (4 per fragment) was based on a range of factors like synthesis accessibility, molecular weight, diversity, lipophilicity and lack of toxicity.","x0689,x0769,x0831,x1382",https://covid.postera.ai/covid/submissions/JON-UIO-066ce08b,Z1786577487,False,False,s_22____92691____9156240,False,False,False,True,False,False,False,False,False,False,False,False,False,292.39800000000014,2.6333200000000008,0,2,23.55,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,True,True,False
N#Cc1cccc(NC(=O)Nc2cccnc2)c1,JOR-UNI-61e7b1d5-2,"Jordi Juarez-Jimenez , Salome Llabres, Universitat de Barcelona, EPCC","Attempt to manually link fragments X305 and x0434. As in our previous submission, we explore the double alkylation of the urea to open a new vector for functionalisation with groups observed in other fragments or chemical space commonly sampled in medicinal chemistry. Fragments were manually build in Maestro and minimised to reduce clashes.","x0305,x0434",https://covid.postera.ai/covid/submissions/JOR-UNI-61e7b1d5,Z195739680,Z195739680,False,s_487____210243____768430,False,False,False,False,True,False,False,False,False,False,False,True,False,238.25000000000003,2.59728,2,3,77.81,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,True,True,False
CC(=O)N1CCN(Cc2cc(O)cc(Cl)c2)CC1,KIM-UNI-2ee5d8f9-1,"Kim Tai Tran, University of Copenhagen",Growing to pick up interactions with Gln189.,x0770,https://covid.postera.ai/covid/submissions/KIM-UNI-2ee5d8f9,Z2967471722,False,False,s_270004____8127956____13429486,False,False,False,True,False,False,False,False,False,False,False,False,False,268.744,1.7097,1,3,43.78,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,True,True,False
COc1ccc(NC(=O)C2CCN(C(=O)CCl)CC2)cn1,LON-WEI-120e5cf5-1,"London Lab, Weizmann Institute",piperidine-amide series made by the London lab,x0072,https://covid.postera.ai/covid/submissions/LON-WEI-120e5cf5,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,311.76900000000006,1.5060999999999998,1,4,71.53,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,True,True,False
CC(=O)c1ccc(NC(=O)C2CCN(C(=O)CCl)CC2)cc1,LON-WEI-120e5cf5-10,"London Lab, Weizmann Institute",piperidine-amide series made by the London lab,x0072,https://covid.postera.ai/covid/submissions/LON-WEI-120e5cf5,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,322.7920000000001,2.3051000000000004,1,3,66.48,0,PASS,PASS,PASS,PASS,PASS,Ketone,PASS,PASS,PASS,True,True,True
O=C(Nc1cccnc1)C1CCN(C(=O)CCl)CC1,LON-WEI-120e5cf5-11,"London Lab, Weizmann Institute",piperidine-amide series made by the London lab,x0072,https://covid.postera.ai/covid/submissions/LON-WEI-120e5cf5,Z3766261117,False,False,m_270062____16423224____8147258,False,False,False,False,True,False,False,True,False,False,False,False,False,281.743,1.4975,1,3,62.3,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,True,True,True
O=C(Nc1ccn(-c2ccccc2)n1)C1CCN(C(=O)CCl)CC1,LON-WEI-120e5cf5-12,"London Lab, Weizmann Institute",piperidine-amide series made by the London lab,x0072,https://covid.postera.ai/covid/submissions/LON-WEI-120e5cf5,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,346.81800000000015,2.2882000000000007,1,4,67.23,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,True,True,True
Cc1ccnc(NC(=O)C2CCN(C(=O)CCl)CC2)c1,LON-WEI-120e5cf5-13,"London Lab, Weizmann Institute",piperidine-amide series made by the London lab,x0072,https://covid.postera.ai/covid/submissions/LON-WEI-120e5cf5,Z1562127316,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,295.7700000000001,1.80592,1,3,62.3,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,True,True,True
O=C(Nc1cc(Cl)nc2ccccc12)C1CCN(C(=O)CCl)CC1,LON-WEI-120e5cf5-14,"London Lab, Weizmann Institute",piperidine-amide series made by the London lab,x0072,https://covid.postera.ai/covid/submissions/LON-WEI-120e5cf5,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,366.24800000000016,3.304100000000002,1,3,62.3,0,PASS,2-halo pyridine,PASS,Filter94_2_halo_pyridine,2-chloropyridine,2-halopyridine,PASS,"halo-pyridine,_-diazoles_and_-triazoles",PASS,True,True,True
O=C(Nc1ccccc1)C1CCN(C(=O)CCl)CC1,LON-WEI-120e5cf5-15,"London Lab, Weizmann Institute",piperidine-amide series made by the London lab,x0072,https://covid.postera.ai/covid/submissions/LON-WEI-120e5cf5,Z199424114,Z199424114,EN300-24638,m_270062____7598736____8147258,False,False,False,False,True,False,False,True,False,False,False,False,False,280.755,2.1025,1,2,49.41,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,True,True,True
O=C(Nc1ccccc1Br)C1CCN(C(=O)CCl)CC1,LON-WEI-120e5cf5-16,"London Lab, Weizmann Institute",piperidine-amide series made by the London lab,x0072,https://covid.postera.ai/covid/submissions/LON-WEI-120e5cf5,Z1562135488,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,359.65100000000007,2.865000000000001,1,2,49.41,0,PASS,PASS,PASS,Filter9_metal,aryl bromide,PASS,PASS,PASS,PASS,True,True,True
COc1ccc(NC(=O)C2CCN(C(=O)CCl)CC2)cn1,LON-WEI-120e5cf5-17,"London Lab, Weizmann Institute",piperidine-amide series made by the London lab,x0072,https://covid.postera.ai/covid/submissions/LON-WEI-120e5cf5,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,311.76900000000006,1.5060999999999998,1,4,71.53,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,True,True,False
O=C(Nc1c[nH]c2ccc(Br)cc12)C1CCN(C(=O)CCl)CC1,LON-WEI-120e5cf5-18,"London Lab, Weizmann Institute",piperidine-amide series made by the London lab,x0072,https://covid.postera.ai/covid/submissions/LON-WEI-120e5cf5,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,398.68800000000016,3.3463000000000016,2,2,65.2,0,PASS,PASS,PASS,Filter9_metal,aryl bromide,PASS,PASS,PASS,PASS,True,True,True
CC(=O)c1cccc(NC(=O)C2CCN(C(=O)CCl)CC2)c1,LON-WEI-120e5cf5-19,"London Lab, Weizmann Institute",piperidine-amide series made by the London lab,x0072,https://covid.postera.ai/covid/submissions/LON-WEI-120e5cf5,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,322.7920000000001,2.3051000000000004,1,3,66.48,0,PASS,PASS,PASS,PASS,PASS,Ketone,PASS,PASS,PASS,True,True,True
O=C(Nc1cccc(-c2cc[nH]n2)c1)C1CCN(C(=O)CCl)CC1,LON-WEI-120e5cf5-2,"London Lab, Weizmann Institute",piperidine-amide series made by the London lab,x0072,https://covid.postera.ai/covid/submissions/LON-WEI-120e5cf5,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,346.81800000000015,2.4926000000000004,2,3,78.09,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,True,True,True
O=C(Nc1ccc(Cl)cc1)C1CCN(C(=O)CCl)CC1,LON-WEI-120e5cf5-20,"London Lab, Weizmann Institute",piperidine-amide series made by the London lab,x0072,https://covid.postera.ai/covid/submissions/LON-WEI-120e5cf5,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,315.2000000000001,2.7559000000000013,1,2,49.41,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,True,True,True
Cc1cccnc1NC(=O)C1CCN(C(=O)CCl)CC1,LON-WEI-120e5cf5-21,"London Lab, Weizmann Institute",piperidine-amide series made by the London lab,x0072,https://covid.postera.ai/covid/submissions/LON-WEI-120e5cf5,Z1562127314,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,295.7700000000001,1.80592,1,3,62.3,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,True,True,True
COc1cc(NC(=O)C2CCN(C(=O)CCl)CC2)cc(OC)c1OC,LON-WEI-120e5cf5-3,"London Lab, Weizmann Institute",piperidine-amide series made by the London lab,x0072,https://covid.postera.ai/covid/submissions/LON-WEI-120e5cf5,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,370.83300000000014,2.1283000000000003,1,5,77.10000000000002,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,True,True,True
O=C(Nc1ccc(N2CCNC2=O)cc1)C1CCN(C(=O)CCl)CC1,LON-WEI-120e5cf5-4,"London Lab, Weizmann Institute",piperidine-amide series made by the London lab,x0072,https://covid.postera.ai/covid/submissions/LON-WEI-120e5cf5,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,364.83300000000014,1.6320999999999997,2,3,81.75,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,True,True,True
CN(C(=O)C1CCN(C(=O)CCl)CC1)c1ccccc1,LON-WEI-120e5cf5-5,"London Lab, Weizmann Institute",piperidine-amide series made by the London lab,x0072,https://covid.postera.ai/covid/submissions/LON-WEI-120e5cf5,Z1562134354,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,294.782,2.1268,0,2,40.62000000000001,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,True,True,True
O=C(Nc1cccc(C2=NN=C3CCCCC32)c1)C1CCN(C(=O)CCl)CC1,LON-WEI-120e5cf5-6,"London Lab, Weizmann Institute",piperidine-amide series made by the London lab,x0072,https://covid.postera.ai/covid/submissions/LON-WEI-120e5cf5,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,400.91000000000014,3.4514000000000022,1,4,74.13,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,True,True,True
Cc1n[nH]c(-c2ccc(C)c(NC(=O)C3CCN(C(=O)CCl)CC3)c2)n1,LON-WEI-120e5cf5-7,"London Lab, Weizmann Institute",piperidine-amide series made by the London lab,x0072,https://covid.postera.ai/covid/submissions/LON-WEI-120e5cf5,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,375.86000000000007,2.5044400000000007,2,4,90.98,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,True,True,True
CCCc1n[nH]c(C2CN(C(=O)C3CCN(C(=O)CCl)CC3)CCO2)n1,LON-WEI-120e5cf5-8,"London Lab, Weizmann Institute",piperidine-amide series made by the London lab,x0072,https://covid.postera.ai/covid/submissions/LON-WEI-120e5cf5,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,383.88000000000017,1.1345,1,5,91.42000000000002,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,True,True,True
O=C(Nc1ccc2c(c1)[nH]c1ccccc12)C1CCN(C(=O)CCl)CC1,LON-WEI-120e5cf5-9,"London Lab, Weizmann Institute",piperidine-amide series made by the London lab,x0072,https://covid.postera.ai/covid/submissions/LON-WEI-120e5cf5,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,369.85200000000015,3.7370000000000014,2,2,65.2,0,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,True,True,True
