SMILES,CID,shipments,comments
O=C(c1cc(=O)[nH]c2ccc(Cl)cc12)N1CCN(S(=O)(=O)c2ccccc2F)CC1,MAT-POS-590ac91e-70,"20200616_enamine_to_weizmann.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_oxford.csv, 20200616_enamine_to_xchem.csv",
COc1ccccc1OCCNC(=O)c1cc(=O)[nH]c2ccc(Cl)cc12,MAT-POS-590ac91e-42,"20200616_enamine_to_weizmann.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_oxford.csv, 20200616_enamine_to_xchem.csv",
CC1(C)Cc2cccc(OCCNC(=O)c3cc(=O)[nH]c4ccc(Cl)cc34)c2O1,MAT-POS-590ac91e-53,"20200616_enamine_to_weizmann.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_oxford.csv, 20200616_enamine_to_xchem.csv",
Cc1ccc(S(=O)(=O)N2CCN(C(=O)c3cc(=O)[nH]c4ccc(F)cc34)CC2)c(C)c1,MAT-POS-590ac91e-64,"20200616_enamine_to_weizmann.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_oxford.csv, 20200616_enamine_to_xchem.csv",
COc1cccc2c1OCC(NC(=O)c1cc(=O)[nH]c3cc(F)ccc13)C2,MAT-POS-590ac91e-36,"20200616_enamine_to_weizmann.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_oxford.csv, 20200616_enamine_to_xchem.csv",
COc1ccccc1OC(C)CNC(=O)c1cc(=O)[nH]c2ccc(F)cc12,MAT-POS-590ac91e-39,"20200616_enamine_to_weizmann.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_oxford.csv, 20200616_enamine_to_xchem.csv",
O=C(c1cc(=O)[nH]c2ccc(Cl)cc12)N1CCN(S(=O)(=O)c2ccccc2)CC1,MAT-POS-590ac91e-58,"20200616_enamine_to_weizmann.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_oxford.csv, 20200616_enamine_to_xchem.csv",
N#Cc1ccccc1S(=O)(=O)N1CCN(C(=O)c2cc(=O)[nH]c3ccc(F)cc23)CC1,MAT-POS-590ac91e-62,"20200616_enamine_to_weizmann.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_oxford.csv, 20200616_enamine_to_xchem.csv",
O=C(NCC1COc2ccccc2O1)c1cc(=O)[nH]c2ccc(F)cc12,MAT-POS-590ac91e-30,"20200616_enamine_to_weizmann.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_oxford.csv, 20200616_enamine_to_xchem.csv",
O=C(c1cc(=O)[nH]c2ccc(F)cc12)N1CCN(S(=O)(=O)c2ccccc2Cl)CC1,MAT-POS-590ac91e-68,"20200616_enamine_to_weizmann.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_oxford.csv, 20200616_enamine_to_xchem.csv",
CC1(C)Cc2cccc(OCCNC(=O)c3cc(=O)[nH]c4ccc(F)cc34)c2O1,MAT-POS-590ac91e-47,"20200616_enamine_to_weizmann.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_oxford.csv, 20200616_enamine_to_xchem.csv",
N#Cc1ccc(S(=O)(=O)N2CCN(C(=O)c3cc(=O)[nH]c4ccc(F)cc34)CC2)cc1,MAT-POS-590ac91e-59,"20200616_enamine_to_weizmann.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_oxford.csv, 20200616_enamine_to_xchem.csv",
COc1ccccc1OCC(C)NC(=O)c1cc(=O)[nH]c2ccc(F)cc12,MAT-POS-590ac91e-41,"20200616_enamine_to_weizmann.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_oxford.csv, 20200616_enamine_to_xchem.csv",
CCOc1ccccc1OC1CCN(C(=O)c2cc(=O)[nH]c3ccc(F)cc23)C1,MAT-POS-590ac91e-48,"20200616_enamine_to_weizmann.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_oxford.csv, 20200616_enamine_to_xchem.csv",
CN(CC1COc2ccccc2O1)C(=O)c1cc(=O)[nH]c2ccc(F)cc12,MAT-POS-590ac91e-33,"20200616_enamine_to_weizmann.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_oxford.csv, 20200616_enamine_to_xchem.csv",
O=C1NC(c2cccnc2)C(=O)N1c1cccc(Cl)c1,JAN-GHE-83b26c96-18,"20200616_enamine_to_weizmann.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_oxford.csv, 20200616_enamine_to_xchem.csv",
Cc1ccc(S(=O)(=O)N2CCN(C(=O)c3cc(=O)[nH]c4ccc(Cl)cc34)CC2)cc1,MAT-POS-590ac91e-66,"20200616_enamine_to_weizmann.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_oxford.csv, 20200616_enamine_to_xchem.csv",
O=C(c1cc(=O)[nH]c2ccc(F)cc12)N1CCN(S(=O)(=O)c2cccc(Cl)c2)CC1,MAT-POS-590ac91e-69,"20200616_enamine_to_weizmann.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_oxford.csv, 20200616_enamine_to_xchem.csv",
O=C(c1cc(=O)[nH]c2ccc(F)cc12)N1CCN(S(=O)(=O)c2ccccc2)CC1,MAT-POS-590ac91e-56,"20200616_enamine_to_weizmann.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_oxford.csv, 20200616_enamine_to_xchem.csv",
O=C(c1cc(=O)[nH]c2ccc(F)cc12)N1CCN(S(=O)(=O)c2ccc(Cl)cc2)CC1,MAT-POS-590ac91e-67,"20200616_enamine_to_weizmann.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_oxford.csv, 20200616_enamine_to_xchem.csv",
CCCN(CC1COc2ccccc2O1)C(=O)c1cc(=O)[nH]c2ccc(Cl)cc12,MAT-POS-590ac91e-55,"20200616_enamine_to_weizmann.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_oxford.csv, 20200616_enamine_to_xchem.csv",
COc1ccccc1OC1CCCN(C(=O)c2cc(=O)[nH]c3ccc(Cl)cc23)C1,MAT-POS-590ac91e-54,"20200616_enamine_to_weizmann.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_oxford.csv, 20200616_enamine_to_xchem.csv",
COc1ccccc1OCCN(C)C(=O)c1cc(=O)[nH]c2ccc(Cl)cc12,MAT-POS-590ac91e-43,"20200616_enamine_to_weizmann.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_oxford.csv, 20200616_enamine_to_xchem.csv",
CO[C@H](C)C(=O)Nc1cnccc1C,MAT-POS-590ac91e-1,"20200616_enamine_to_weizmann.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_oxford.csv, 20200616_enamine_to_xchem.csv",
COc1cccc2c1OCC(NC(=O)c1cc(=O)[nH]c3ccc(F)cc13)C2,MAT-POS-590ac91e-35,"20200616_enamine_to_weizmann.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_oxford.csv, 20200616_enamine_to_xchem.csv",
CCOc1ccccc1OC1CCN(C(=O)c2cc(=O)[nH]c3cc(F)ccc23)C1,MAT-POS-590ac91e-49,"20200616_enamine_to_weizmann.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_oxford.csv, 20200616_enamine_to_xchem.csv",
O=C(Cc1cccc(Cl)c1)Nn1cnc2ccccc21,JAN-GHE-5a013bed-2,"20200616_enamine_to_weizmann.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_oxford.csv, 20200616_enamine_to_xchem.csv",
Cc1nnn(NC(=O)Cc2cccc(Cl)c2)c1C,JAN-GHE-5a013bed-1,"20200616_enamine_to_weizmann.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_oxford.csv, 20200616_enamine_to_xchem.csv",
Cc1ccncc1Cn1ccccc1=O,JAN-GHE-d851b096-6,"20200616_enamine_to_weizmann.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_oxford.csv, 20200616_enamine_to_xchem.csv",
O=C(Cc1cccnc1)NCc1ccccc1,NAU-LAT-64f4b287-9,"20200616_enamine_to_weizmann.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_oxford.csv, 20200616_enamine_to_xchem.csv",
O=C(Cc1cccc(Cl)c1)Nn1cnc2ccccc2c1=O,JAN-GHE-5a013bed-3,"20200616_enamine_to_weizmann.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_oxford.csv, 20200616_enamine_to_xchem.csv",
CCCN(CC1COc2ccccc2O1)C(=O)c1cc(=O)[nH]c2cc(F)ccc12,MAT-POS-590ac91e-50,"20200616_enamine_to_weizmann.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_oxford.csv, 20200616_enamine_to_xchem.csv",
CN(CC1COc2ccccc2O1)C(=O)c1cc(=O)[nH]c2cc(F)ccc12,MAT-POS-590ac91e-34,"20200616_enamine_to_weizmann.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_oxford.csv, 20200616_enamine_to_xchem.csv",
Cc1ccncc1NC(=O)C(C)CC1CC1,MAT-POS-590ac91e-5,"20200616_enamine_to_weizmann.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_oxford.csv, 20200616_enamine_to_xchem.csv",
Cc1ccncc1NC(=O)CC(C)C(C)C,MAT-POS-590ac91e-11,"20200616_enamine_to_weizmann.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_oxford.csv, 20200616_enamine_to_xchem.csv",
Cc1ccncc1NC(=O)C1CCC12CCC2,MAT-POS-590ac91e-22,"20200616_enamine_to_weizmann.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_oxford.csv, 20200616_enamine_to_xchem.csv",
Cc1ccncc1NC(=O)C1CCC2(CC2)C1,MAT-POS-590ac91e-21,"20200616_enamine_to_weizmann.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_oxford.csv, 20200616_enamine_to_xchem.csv",
Cc1ccncc1NC(=O)CC1CCCNC1,EDG-MED-0da5ad92-9,"20200616_enamine_to_weizmann.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_oxford.csv, 20200616_enamine_to_xchem.csv",
Cc1ccncc1NC(=O)CC12CCCC1C2,MAT-POS-590ac91e-25,"20200616_enamine_to_weizmann.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_oxford.csv, 20200616_enamine_to_xchem.csv",
Cc1ccncc1NC(=O)C1CC(C2CC2)C1,MAT-POS-590ac91e-18,"20200616_enamine_to_weizmann.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_oxford.csv, 20200616_enamine_to_xchem.csv",
Cc1ccncc1NC(=O)[C@@H]1C[C@H]1CF,ERI-UCB-5b47150d-6,"20200616_enamine_to_weizmann.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_oxford.csv, 20200616_enamine_to_xchem.csv",
O=C(O)C(Cc1nccc(O)n1)NCC1CC2C=CC1C2,FRA-BIO-8bf1eac9-9,"20200616_enamine_to_weizmann.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_oxford.csv, 20200616_enamine_to_xchem.csv",imperfect stereochemical match for FRA-BIO-8bf1eac9-9
O=C(Cc1cccc(Cl)c1)Nc1nnn[nH]1,JAN-GHE-5a013bed-11,"20200616_enamine_to_weizmann.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_oxford.csv, 20200616_enamine_to_xchem.csv",
Cc1ccncc1NC(=O)CCc1ccc(F)cc1,BEN-DND-93268d01-5,"20200616_enamine_to_weizmann.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_oxford.csv, 20200616_enamine_to_xchem.csv",
Cc1ccncc1NC(=O)CC(C)(C)c1ccccc1,BEN-DND-93268d01-13,"20200616_enamine_to_weizmann.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_oxford.csv, 20200616_enamine_to_xchem.csv",
Cc1ccncc1NC(=O)Cc1cccc(I)c1,JAN-GHE-83b26c96-13,"20200616_enamine_to_weizmann.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_oxford.csv, 20200616_enamine_to_xchem.csv",
Cc1ccncc1NC(=O)Cc1cccc(C2CC2)c1,ALP-POS-95b75b4d-4,"20200616_enamine_to_weizmann.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_oxford.csv, 20200616_enamine_to_xchem.csv",
Cc1ccnc(C)c1NC(=O)C1CC2CC2C1,MAT-POS-590ac91e-20,"20200616_enamine_to_weizmann.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_oxford.csv, 20200616_enamine_to_xchem.csv",
O=C(Cc1cccnc1)N1CCCC1c1noc(C2CC2)n1,JAG-UCB-cedd89ab-4,"20200616_enamine_to_weizmann.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_weizmann_thiol_reactivity.csv, 20200616_enamine_to_oxford.csv, 20200616_enamine_to_xchem.csv",imperfect stereochemical match for JAG-UCB-cedd89ab-4
